2005-08-22,05:22:52,NORMAL,Gantry Mapping Timing,0933
2005-08-22,05:23:01,NORMAL,Gantry Mapping Timing,0933
2005-08-22,05:23:14,NORMAL,One Board is completed,0930
2005-08-22,05:23:14,NORMAL,One Board is completed,0930
2005-08-22,05:23:17,NORMAL,One Board is completed,0930
2005-08-22,05:23:17,NORMAL,One Board is completed,0930
2005-08-22,05:23:17,NORMAL,One Board is completed,0930
2005-08-22,05:23:17,NORMAL,One Board is completed,0930
2005-08-22,06:15:01,NORMAL,One Board is completed,0930
2005-08-22,06:15:01,NORMAL,One Board is completed,0930
2005-08-22,06:15:01,NORMAL,One Board is completed,0930
2005-08-22,06:15:03,NORMAL,Reserved Information Message 7,0938
2005-08-22,06:15:03,NORMAL,Reserved Information Message 7,0938
2005-08-22,06:15:38,NORMAL,One Board is completed,0930
2005-08-22,06:15:38,NORMAL,One Board is completed,0930
2005-08-22,06:15:45,NORMAL,One Board is completed,0930
2005-08-22,06:15:45,NORMAL,One Board is completed,0930
2005-08-22,06:15:45,NORMAL,One Board is completed,0930
2005-08-22,06:15:45,NORMAL,One Board is completed,0930
2005-08-22,06:16:22,WARNING,[IT System] Vacant slot exists in the feeder base.,5011
2005-08-22,06:16:26,NORMAL,One Board is completed,0930
2005-08-22,06:16:26,NORMAL,One Board is completed,0930
2005-08-22,06:16:26,NORMAL,One Board is completed,0930
2005-08-22,06:16:26,NORMAL,"IPF Feeder F46  Part 35-11527,Clamp Locked",5809
2005-08-22,06:16:27,NORMAL,One Board is completed,0930
2005-08-22,06:16:27,NORMAL,One Board is completed,0930
2005-08-22,06:16:27,NORMAL,Reserved Information Message 7,0938
2005-08-22,06:16:27,NORMAL,One Board is completed,0930
2005-08-22,06:16:27,NORMAL,One Board is completed,0930
2005-08-22,06:16:29,NORMAL,One Board is completed,0930
2005-08-22,06:16:29,NORMAL,One Board is completed,0930
2005-08-22,06:16:30,NORMAL,One Board is completed,0930
2005-08-22,06:16:30,WARNING,Feeder F45 Part  Clamp Unlocked,5804
2005-08-22,06:16:30,WARNING,Feeder F45 Part  Clamp Unlocked,5804
2005-08-22,06:16:31,NORMAL,One Board is completed,0930
2005-08-22,06:16:32,NORMAL,One Board is completed,0930
2005-08-22,06:16:32,NORMAL,*)eMEC_PANNEL_STOP_BUTTON_FRONT,fe22
2005-08-22,06:16:32,NORMAL,*)eMEC_PANNEL_STOP_BUTTON_FRONT,fe22
2005-08-22,06:16:33,NORMAL,*)[eMEC_AUTO_RUN_END_REPORT] (Auto Run Stop),0111
2005-08-22,06:16:39,NORMAL,"IPF Feeder F45  Part 32-09302,Clamp Locked",5809
2005-08-22,06:16:39,WARNING,The teaching box was enabled at the front side.,0953
2005-08-22,06:16:39,WARNING,The teaching box was disabled at the rear.,0951
2005-08-22,06:16:39,NORMAL,*)eMEC_START_PRODUCTION_FRONTPANEL,ff12
2005-08-22,06:16:39,NORMAL,*)eMEC_START_PRODUCTION_MANUAL,ff11
2005-08-22,06:16:39,NORMAL,*)eMEC_PANNEL_START_BUTTON_FRONT,fe21
2005-08-22,06:16:39,NORMAL,*)eMEC_START_PRODUCTION_REQUEST,ff13
2005-08-22,06:16:39,NORMAL,(Auto Run Start),0110
2005-08-22,06:16:39,NORMAL,One Board is completed,0930
2005-08-22,06:16:39,NORMAL,*)eMEC_START_PRODUCTION_FRONTPANEL,ff12
2005-08-22,06:16:39,NORMAL,*)eMEC_PANNEL_START_BUTTON_FRONT,fe21
2005-08-22,06:16:40,NORMAL,One Board is completed,0930
2005-08-22,06:16:41,NORMAL,Reserved Information Message 7,0938
2005-08-22,06:17:02,NORMAL,One Board is completed,0930
2005-08-22,06:17:02,NORMAL,One Board is completed,0930
2005-08-22,06:17:16,NORMAL,One Board is completed,0930
2005-08-22,06:17:16,NORMAL,One Board is completed,0930
2005-08-22,06:17:16,NORMAL,One Board is completed,0930
